iso-date,precip,tmin,tavg,tmax,globrad,wind,relhumid
1983-06-10,0.00,13.22,17.275,21.33,22.72,2.19,67.86
1983-06-11,0.00,10.64,15.385,20.13,22.35,2.33,66.26
1983-06-12,0.00,7.49,14.405000000000001,21.32,20.31,1.84,73.63
1983-06-13,0.00,10.25,16.0,21.75,20.14,1.36,57.66
1983-06-14,1.10,11.10,15.41,19.72,11.03,2.46,70.72
1983-06-15,14.01,7.17,11.52,15.87,8.54,4.07,82.32
1983-06-16,3.39,6.74,8.11,9.48,8.35,4.89,87.81
1983-06-17,0.00,6.51,9.25,11.99,8.54,3.15,77.85
1983-06-18,0.00,5.60,10.309999999999999,15.02,8.68,4.07,80.47
1983-06-19,0.82,9.90,11.785,13.67,8.36,4.85,91.00
1983-06-20,0.01,11.34,15.4,19.46,9.02,2.94,86.17
1983-06-21,0.00,11.63,17.735,23.84,23.97,2.59,71.82
1983-06-22,0.00,11.80,16.765,21.73,26.35,5.62,58.06
1983-06-23,0.00,6.78,14.440000000000001,22.10,28.57,2.14,47.96
1983-06-24,0.00,6.63,15.245,23.86,28.01,1.39,64.55
1983-06-25,0.73,9.18,17.785,26.39,26.61,2.06,69.63
1983-06-26,1.12,11.68,17.58,23.48,20.18,1.59,78.98
1983-06-27,24.77,12.36,18.66,24.96,20.05,2.57,71.48
1983-06-28,0.52,7.77,12.205,16.64,10.62,2.09,76.57
1983-06-29,0.00,4.33,11.335,18.34,22.87,0.96,69.20
1983-06-30,0.00,7.96,14.68,21.40,23.17,0.95,62.17
1983-07-01,2.89,8.32,15.855,23.39,15.95,0.75,73.72
1983-07-02,0.00,12.80,17.205,21.61,14.89,1.92,74.26
1983-07-03,0.00,10.39,16.884999999999998,23.38,22.32,1.19,66.96
1983-07-04,0.00,11.04,18.04,25.04,24.84,0.66,61.76
1983-07-05,0.00,10.89,17.950000000000003,25.01,23.61,2.99,65.03
1983-07-06,0.00,13.75,20.23,26.71,25.33,2.59,61.88
1983-07-07,0.00,14.94,21.235,27.53,22.78,1.66,60.94
1983-07-08,0.00,14.09,20.91,27.73,27.33,1.57,52.07
1983-07-09,0.00,11.64,19.450000000000003,27.26,27.60,1.78,49.92
1983-07-10,0.18,12.35,19.83,27.31,24.95,1.14,58.25
1983-07-11,1.05,13.73,20.29,26.85,20.60,1.12,56.62
1983-07-12,0.00,13.95,20.04,26.13,17.84,3.75,63.04
1983-07-13,0.00,12.95,19.18,25.41,24.65,4.27,59.31
1983-07-14,0.00,13.61,18.295,22.98,16.47,3.52,64.11
1983-07-15,0.00,13.25,19.005000000000003,24.76,21.14,1.61,62.68
1983-07-16,0.00,10.20,18.92,27.64,23.08,0.64,48.86
1983-07-17,0.00,12.46,20.815,29.17,25.38,0.36,54.41
1983-07-18,0.19,12.83,22.1,31.37,25.75,2.61,53.30
1983-07-19,4.12,15.26,22.75,30.24,24.48,2.17,54.84
1983-07-20,0.00,10.33,15.795000000000002,21.26,18.18,3.88,63.43
1983-07-21,0.00,8.22,12.135000000000002,16.05,22.87,4.70,48.70
1983-07-22,0.00,6.26,14.885000000000002,23.51,21.17,3.25,62.53
1983-07-23,0.00,13.03,19.2,25.37,26.25,4.43,59.68
1983-07-24,14.83,10.46,18.795,27.13,19.58,1.19,62.59
1983-07-25,0.00,13.35,19.03,24.71,24.32,1.15,51.70
1983-07-26,0.00,9.15,19.26,29.37,25.60,0.30,42.47
1983-07-27,0.00,13.05,24.049999999999997,35.05,21.18,0.64,49.04
1983-07-28,0.01,18.56,23.31,28.06,20.65,0.94,56.85
1983-07-29,0.44,15.09,19.16,23.23,15.03,5.50,52.63
1983-07-30,0.02,13.87,19.325,24.78,21.77,4.27,58.77
1983-07-31,0.00,9.04,18.78,28.52,25.66,0.65,39.16
1983-08-01,0.17,11.04,20.439999999999998,29.84,24.39,4.83,52.77
1983-08-02,3.35,15.98,20.450000000000003,24.92,11.71,2.52,68.52
1983-08-03,2.71,9.70,13.754999999999999,17.81,7.43,5.65,79.34
1983-08-04,3.99,7.20,9.095,10.99,7.40,3.09,86.45
1983-08-05,3.83,6.93,9.094999999999999,11.26,7.35,3.11,99.42
1983-08-06,0.55,8.84,12.045,15.25,7.44,1.20,90.16
1983-08-07,0.46,8.39,12.02,15.65,7.27,1.36,94.58
1983-08-08,0.00,11.91,17.494999999999997,23.08,18.52,2.21,75.91
1983-08-09,0.02,11.49,18.835,26.18,18.04,1.80,66.57
1983-08-10,0.00,11.46,18.700000000000003,25.94,19.07,0.61,64.82
1983-08-11,0.00,11.91,18.89,25.87,19.31,1.20,62.68
1983-08-12,0.25,11.87,18.71,25.55,19.91,1.90,61.54
1983-08-13,0.76,10.96,14.775,18.59,10.24,5.45,66.54
1983-08-14,0.01,7.43,11.57,15.71,11.76,2.86,70.33
1983-08-15,0.00,3.68,12.94,22.20,23.19,1.85,59.57
1983-08-16,0.00,8.53,17.61,26.69,21.44,4.15,54.04
1983-08-17,0.87,11.93,15.895,19.86,6.81,1.14,79.06
1983-08-18,0.00,13.39,19.745,26.10,18.95,1.90,59.00
1983-08-19,0.00,11.81,19.695,27.58,19.17,1.63,55.70
1983-08-20,0.00,11.97,19.76,27.55,18.28,1.91,54.17
1983-08-21,0.00,12.21,20.12,28.03,22.17,0.90,44.93
1983-08-22,0.00,11.32,19.275,27.23,21.29,1.10,47.34
1983-08-23,0.00,12.00,19.835,27.67,16.78,1.55,46.59
1983-08-24,0.63,12.63,19.675,26.72,15.05,5.29,55.77
1983-08-25,0.00,15.59,19.33,23.07,7.35,0.67,64.99
1983-08-26,0.00,11.48,19.58,27.68,18.17,1.81,53.03
1983-08-27,0.00,11.91,19.05,26.19,18.27,1.78,51.18
1983-08-28,0.00,8.99,17.205000000000002,25.42,18.92,0.67,56.97
1983-08-29,0.00,10.98,16.939999999999998,22.90,8.10,1.82,61.03
1983-08-30,0.00,9.09,16.9,24.71,20.52,3.85,50.82
1983-08-31,0.00,9.80,17.585,25.37,17.16,2.54,60.08
1983-09-01,0.00,14.68,20.439999999999998,26.20,19.01,6.34,50.28
1983-09-02,0.02,14.94,20.14,25.34,14.28,4.83,44.87
1983-09-03,16.99,10.22,17.03,23.84,12.73,1.26,65.32
1983-09-04,0.42,8.39,11.805,15.22,6.89,2.92,71.41
1983-09-05,0.00,5.23,11.835,18.44,11.27,2.94,73.43
1983-09-06,0.01,6.89,12.4,17.91,15.98,3.48,54.10
1983-09-07,0.00,7.21,10.29,13.37,15.70,4.28,51.06
1983-09-08,0.00,5.34,10.765,16.19,18.25,1.99,51.78
1983-09-09,0.02,2.45,10.54,18.63,6.11,2.99,76.10
1983-09-10,0.00,11.61,18.405,25.20,16.65,3.57,66.97
1983-09-11,4.01,10.59,15.265,19.94,5.41,1.25,69.08
1983-09-12,0.00,9.02,12.64,16.26,10.89,2.82,66.22
1983-09-13,0.78,5.55,9.83,14.11,7.88,1.98,71.58
1983-09-14,0.44,3.25,10.84,18.43,11.81,1.11,68.44
1983-09-15,0.00,9.31,17.06,24.81,16.37,3.04,59.55
1983-09-16,14.05,10.07,14.345,18.62,6.23,0.83,75.13
1983-09-17,0.00,7.80,11.205,14.61,6.53,2.06,72.05
1983-09-18,0.00,7.15,10.645,14.14,5.82,2.05,70.12
1983-09-19,0.00,3.84,12.355,20.87,16.76,0.31,66.08
1983-09-20,0.00,6.96,14.63,22.30,12.95,2.17,62.37
1983-09-21,0.86,4.77,11.115,17.46,11.76,1.99,72.48
1983-09-22,0.00,9.31,14.375,19.44,10.72,4.58,59.14
1983-09-23,0.00,4.97,10.334999999999999,15.70,13.84,0.99,59.65
1983-09-24,2.72,2.09,10.145,18.20,13.79,1.23,53.97
1983-09-25,0.00,7.32,11.515,15.71,11.46,9.10,52.94
1983-09-26,0.00,3.27,10.23,17.19,14.36,1.31,62.48
1983-09-27,0.00,3.08,12.73,22.38,15.11,0.87,46.83
1983-09-28,0.00,5.06,13.934999999999999,22.81,13.25,0.40,47.68
1983-09-29,0.00,6.18,13.375,20.57,12.08,2.02,74.82
1983-09-30,0.00,10.24,12.32,14.40,4.27,2.26,80.18
1983-10-01,0.00,0.17,6.275,12.38,14.52,2.89,51.37
1983-10-02,2.06,-3.18,4.695,12.57,10.94,3.11,59.69
1983-10-03,0.60,6.02,11.72,17.42,4.68,2.99,93.57
1983-10-04,0.00,12.52,16.994999999999997,21.47,10.43,2.89,71.65
1983-10-05,0.53,8.86,16.384999999999998,23.91,12.34,2.26,63.76
1983-10-06,2.38,9.24,12.965,16.69,7.11,3.21,70.17
1983-10-07,0.00,6.08,11.075,16.07,10.72,2.26,65.86
1983-10-08,2.86,4.63,8.845,13.06,5.34,4.83,80.89
1983-10-09,4.88,4.31,7.879999999999999,11.45,7.75,9.59,71.36
1983-10-10,0.29,0.70,5.185,9.67,3.72,1.61,100.00
1983-10-11,5.27,6.80,9.965,13.13,4.07,3.06,80.72
1983-10-12,0.03,3.21,6.4399999999999995,9.67,6.67,4.63,72.56
1983-10-13,0.00,1.23,7.9350000000000005,14.64,11.90,3.06,69.22
1983-10-14,0.00,4.71,9.56,14.41,11.66,2.67,71.22
1983-10-15,1.68,4.82,8.08,11.34,4.98,2.58,85.21
1983-10-16,1.38,4.52,9.18,13.84,4.07,3.56,95.41
1983-10-17,0.76,5.50,8.575,11.65,3.32,3.45,73.43
1983-10-18,0.00,3.41,7.48,11.55,8.32,2.70,66.58
1983-10-19,0.09,3.15,7.465,11.78,3.22,3.02,90.80
1983-10-20,0.00,2.44,7.069999999999999,11.70,8.84,1.33,64.51
1983-10-21,0.00,2.01,4.785,7.56,9.28,4.28,62.80
1983-10-22,0.00,0.30,4.13,7.96,7.77,1.38,71.85
1983-10-23,0.00,-1.53,3.35,8.23,9.14,0.69,64.34
1983-10-24,0.00,-2.82,3.13,9.08,9.59,2.68,64.04
1983-10-25,0.00,-2.60,2.21,7.02,8.90,1.51,62.80
1983-10-26,0.00,-1.09,4.045,9.18,3.80,3.49,83.30
1983-10-27,0.00,5.02,10.015,15.01,9.03,2.37,65.82
1983-10-28,0.00,1.21,7.865,14.52,8.54,0.43,57.33
1983-10-29,0.00,1.05,5.090000000000001,9.13,4.40,2.17,80.83
1983-10-30,0.00,-0.00,3.19,6.38,2.81,1.83,91.10
1983-10-31,0.34,3.10,5.535,7.97,5.61,5.40,73.94
1983-11-01,0.00,3.02,5.1,7.18,3.59,3.05,70.53
1983-11-02,0.00,-1.45,4.575,10.60,5.75,0.50,76.72
1983-11-03,0.00,0.28,4.6049999999999995,8.93,7.12,4.20,76.55
1983-11-04,0.00,2.42,4.6,6.78,2.48,1.99,94.25
1983-11-05,0.01,4.49,7.75,11.01,2.45,0.85,84.31
1983-11-06,0.18,2.37,6.4350000000000005,10.50,6.67,1.04,79.84
1983-11-07,0.00,2.42,6.455,10.49,5.76,3.66,83.87
1983-11-08,0.00,4.91,8.735,12.56,7.43,3.15,70.87
1983-11-09,0.00,-0.79,2.91,6.61,3.02,0.97,88.95
1983-11-10,0.00,-2.96,3.5349999999999997,10.03,7.32,0.46,73.66
1983-11-11,0.46,-1.82,1.1749999999999998,4.17,2.23,3.33,88.70
1983-11-12,0.00,-5.56,-1.7149999999999999,2.13,7.55,0.73,59.40
1983-11-13,0.00,-8.00,-4.58,-1.16,5.38,4.72,62.06
1983-11-14,0.00,-10.71,-6.11,-1.51,5.20,0.90,69.72
1983-11-15,0.31,-13.55,-9.07,-4.59,2.09,3.42,94.17
1983-11-16,0.20,-5.39,-2.38,0.63,2.06,2.90,100.00
1983-11-17,0.01,-3.82,-0.5449999999999999,2.73,4.06,0.29,76.66
1983-11-18,0.00,-6.26,-2.635,0.99,4.39,0.46,83.46
1983-11-19,0.00,-7.10,-3.86,-0.62,1.97,0.89,100.00
1983-11-20,0.19,-6.96,-4.11,-1.26,2.01,1.91,86.53
1983-11-21,0.93,-6.06,-2.665,0.73,2.80,4.11,93.60
1983-11-22,0.96,-7.35,-4.295,-1.24,3.97,3.98,85.49
1983-11-23,0.00,-8.51,-4.67,-0.83,1.93,2.93,99.52
1983-11-24,0.00,-6.68,-2.285,2.11,4.60,2.52,85.19
1983-11-25,4.90,-6.60,-4.685,-2.77,1.82,3.93,97.31
1983-11-26,14.54,-3.98,-0.02499999999999991,3.93,1.80,2.04,96.77
1983-11-27,10.44,0.19,2.935,5.68,1.78,7.47,92.77
1983-11-28,0.19,0.59,3.33,6.07,1.77,11.09,86.33
1983-11-29,1.75,-0.35,0.7050000000000001,1.76,1.74,6.52,88.66
1983-11-30,2.26,-6.55,-2.02,2.51,1.96,9.96,72.15
1983-12-01,0.81,-8.29,-6.6,-4.91,5.23,4.94,77.74
1983-12-02,0.00,-12.14,-8.690000000000001,-5.24,4.56,6.05,81.95
1983-12-03,0.00,-17.05,-9.91,-2.77,5.25,0.77,58.97
1983-12-04,0.00,-12.57,-6.24,0.09,5.22,0.43,67.80
1983-12-05,0.00,-9.89,-4.945,0.00,4.40,0.52,73.25
1983-12-06,2.31,-9.43,-6.64,-3.85,1.63,1.16,99.50
1983-12-07,1.37,-4.82,-3.0300000000000002,-1.24,2.91,3.52,92.09
1983-12-08,0.00,-11.39,-6.71,-2.03,2.09,1.67,91.92
1983-12-09,1.30,-15.14,-9.955,-4.77,1.66,2.69,100.00
1983-12-10,4.55,-6.46,-5.234999999999999,-4.01,1.59,4.60,91.79
1983-12-11,0.57,-8.13,-5.48,-2.83,4.14,3.54,76.29
1983-12-12,0.00,-15.98,-10.26,-4.54,3.03,0.50,82.02
1983-12-13,0.00,-15.88,-11.345,-6.81,1.58,5.48,97.19
1983-12-14,0.00,-13.55,-9.165000000000001,-4.78,2.77,3.21,94.87
1983-12-15,0.08,-9.56,-7.550000000000001,-5.54,3.70,9.16,80.77
1983-12-16,0.94,-7.55,-5.55,-3.55,1.55,12.32,98.96
1983-12-17,0.62,-4.11,-2.4400000000000004,-0.77,1.57,8.67,97.93
1983-12-18,0.36,-1.90,0.125,2.15,1.55,6.04,98.97
1983-12-19,2.07,1.36,3.805,6.25,1.54,6.25,97.19
1983-12-20,12.41,1.39,3.855,6.32,1.54,0.46,88.15
1983-12-21,0.23,-0.47,1.4249999999999998,3.32,1.54,3.05,100.00
1983-12-22,0.10,0.92,2.085,3.25,1.54,1.41,95.75
1983-12-23,0.59,-1.17,1.175,3.52,1.61,1.29,100.00
1983-12-24,1.20,1.54,3.395,5.25,1.55,3.17,94.92
1983-12-25,0.01,1.93,7.095,12.26,4.37,1.55,67.37
1983-12-26,4.66,1.93,5.625,9.32,2.78,8.24,86.64
1983-12-27,0.00,-0.93,2.125,5.18,3.03,7.50,70.21
1983-12-28,0.00,0.30,2.945,5.59,1.57,5.17,95.35
1983-12-29,0.11,3.13,4.945,6.76,2.04,2.74,94.30
1983-12-30,0.00,0.21,2.7,5.19,1.68,2.47,90.29
1983-12-31,0.00,-0.18,2.14,4.46,2.19,6.33,68.73
1984-01-01,0.00,-0.15,3.645,7.44,4.01,3.83,54.19
1984-01-02,1.30,-0.16,1.88,3.92,1.61,4.68,80.02
1984-01-03,0.01,0.49,3.995,7.50,4.47,6.01,74.99
1984-01-04,0.75,-0.51,2.795,6.10,2.00,6.71,61.57
1984-01-05,0.02,-4.54,-2.125,0.29,2.19,2.18,88.02
1984-01-06,0.45,-7.52,-4.76,-2.00,1.67,1.50,97.87
1984-01-07,3.18,-2.86,-1.3199999999999998,0.22,1.84,2.96,86.55
1984-01-08,0.01,-4.21,-1.855,0.50,4.88,3.37,82.53
1984-01-09,1.26,-8.06,-3.9050000000000002,0.25,1.83,2.73,100.00
1984-01-10,0.37,-5.85,-3.715,-1.58,2.64,3.23,88.31
1984-01-11,0.00,-13.09,-7.945,-2.80,4.44,1.22,92.20
1984-01-12,0.29,-9.17,-6.785,-4.40,1.94,5.67,89.73
1984-01-13,1.86,-6.46,-3.065,0.33,4.71,4.52,94.38
1984-01-14,6.97,-2.54,-0.78,0.98,1.87,5.83,97.05
1984-01-15,0.89,-1.11,0.6249999999999999,2.36,5.18,10.93,70.40
1984-01-16,14.63,-3.29,-1.25,0.79,5.21,4.18,80.72
1984-01-17,9.24,-2.42,-0.33999999999999997,1.74,1.88,4.57,100.00
1984-01-18,0.05,-4.10,-1.17,1.76,3.90,5.21,71.33
1984-01-19,0.00,-12.32,-7.15,-1.98,4.52,2.58,100.00
1984-01-20,0.17,-4.96,-3.225,-1.49,1.96,2.42,89.28
1984-01-21,0.00,-9.27,-6.18,-3.09,2.08,1.71,80.47
1984-01-22,2.64,-11.93,-8.76,-5.59,2.02,5.05,100.00
1984-01-23,1.98,-6.52,-3.69,-0.86,2.14,4.34,94.59
1984-01-24,0.27,-4.68,-1.6149999999999998,1.45,2.07,1.14,95.82
1984-01-25,0.33,-3.57,-1.8499999999999999,-0.13,2.10,8.09,86.24
1984-01-26,0.00,-8.72,-4.83,-0.94,5.73,3.63,86.67
1984-01-27,0.00,-6.74,-4.155,-1.57,3.85,4.65,86.82
1984-01-28,0.71,-10.34,-6.2,-2.06,2.59,2.09,100.00
1984-01-29,0.00,-6.96,-3.03,0.90,2.69,0.15,85.95
1984-01-30,0.98,-8.60,-5.885,-3.17,2.28,2.41,100.00
1984-01-31,0.19,-4.67,-3.525,-2.38,2.31,2.95,99.80
1984-02-01,5.06,-3.04,-1.6300000000000001,-0.22,2.34,1.81,97.77
1984-02-02,2.22,-2.17,-1.105,-0.04,2.38,1.83,99.39
1984-02-03,4.96,-1.39,0.28500000000000003,1.96,2.53,3.16,99.42
1984-02-04,0.67,-0.29,1.215,2.72,2.61,3.70,89.94
1984-02-05,3.84,-5.60,-1.4949999999999999,2.61,2.50,2.44,100.00
1984-02-06,2.67,-0.53,1.275,3.08,5.11,4.36,79.11
1984-02-07,3.74,-2.82,1.45,5.72,3.51,10.10,81.06
1984-02-08,2.00,-2.92,-1.3499999999999999,0.22,3.01,8.79,81.32
1984-02-09,0.20,-1.99,-0.55,0.89,4.18,5.45,80.10
1984-02-10,0.00,-4.16,-2.285,-0.41,4.78,10.92,81.32
1984-02-11,0.00,-5.76,-4.035,-2.31,4.33,7.45,75.01
1984-02-12,0.00,-8.58,-5.695,-2.81,9.26,7.42,62.54
1984-02-13,0.00,-10.25,-6.345,-2.44,9.15,6.72,63.09
1984-02-14,0.00,-10.38,-6.615,-2.85,6.86,4.25,72.47
1984-02-15,0.00,-12.24,-8.195,-4.15,5.57,3.83,72.78
1984-02-16,0.00,-13.55,-8.620000000000001,-3.69,8.78,1.40,62.69
1984-02-17,0.00,-17.04,-9.73,-2.42,9.05,0.37,64.98
1984-02-18,0.00,-14.30,-7.665,-1.03,8.59,5.11,75.67
1984-02-19,0.00,-10.25,-6.0600000000000005,-1.87,7.70,3.57,69.45
1984-02-20,0.29,-8.25,-5.035,-1.82,3.20,4.87,100.00
1984-02-21,0.00,-5.09,-3.025,-0.96,3.36,4.23,77.73
1984-02-22,0.67,-4.82,-3.765,-2.71,3.29,7.43,92.96
1984-02-23,11.29,-3.38,-1.955,-0.53,3.34,4.25,100.00
1984-02-24,2.12,-2.66,-1.385,-0.11,3.40,2.13,97.83
1984-02-25,3.75,-2.87,-0.4700000000000001,1.93,3.45,8.25,100.00
1984-02-26,0.36,0.20,2.085,3.97,3.64,11.71,84.49
1984-02-27,0.75,-1.01,1.245,3.50,3.56,7.67,88.25
1984-02-28,0.11,-0.56,0.44499999999999995,1.45,3.61,0.08,96.69
1984-02-29,0.00,-0.40,0.45,1.30,3.67,3.32,93.48
1984-03-01,0.00,-0.50,0.69,1.88,3.73,2.36,87.20
1984-03-02,0.47,-2.81,-0.09000000000000008,2.63,3.78,1.29,88.99
1984-03-03,0.19,-3.72,-1.12,1.48,3.96,4.42,88.84
1984-03-04,0.00,-1.96,-0.965,0.03,3.90,8.99,86.08
1984-03-05,0.30,-2.52,-1.3900000000000001,-0.26,4.07,3.72,79.75
1984-03-06,0.00,-1.54,1.4649999999999999,4.47,9.74,4.18,76.56
1984-03-07,0.28,-0.47,1.48,3.43,4.18,5.48,83.83
1984-03-08,0.00,-5.51,-1.915,1.68,11.40,2.22,69.70
1984-03-09,0.01,-7.95,-3.745,0.46,9.93,3.96,84.19
1984-03-10,0.00,-7.48,-3.2700000000000005,0.94,12.74,3.41,72.92
1984-03-11,0.67,-4.00,-0.98,2.04,8.05,4.88,79.14
1984-03-12,0.13,-4.00,-1.845,0.31,4.38,2.80,86.21
1984-03-13,0.00,-2.42,-0.5249999999999999,1.37,4.43,2.71,78.25
1984-03-14,0.00,-5.58,0.10000000000000009,5.78,14.14,1.63,69.89
1984-03-15,0.00,-4.94,0.1649999999999996,5.27,12.60,2.86,69.56
1984-03-16,0.00,-2.83,1.1800000000000002,5.19,11.19,1.48,60.12
1984-03-17,0.00,-1.31,1.175,3.66,7.46,4.24,67.65
1984-03-18,0.00,-4.95,-2.39,0.17,4.94,5.14,72.20
1984-03-19,0.00,-10.29,-6.225,-2.16,15.82,6.81,57.31
1984-03-20,0.00,-8.82,-4.575,-0.33,15.06,6.95,52.85
1984-03-21,0.00,-6.00,-1.79,2.42,15.15,3.39,63.46
1984-03-22,0.00,-7.68,-1.415,4.85,14.73,1.98,61.74
1984-03-23,0.00,-4.16,0.935,6.03,15.64,1.11,41.30
1984-03-24,0.00,-4.96,0.8500000000000001,6.66,16.41,2.80,55.41
1984-03-25,0.29,-1.27,4.13,9.53,10.89,3.40,63.32
1984-03-26,0.43,1.45,6.1899999999999995,10.93,13.35,1.21,65.38
1984-03-27,0.00,-0.14,4.755,9.65,13.78,3.03,66.43
1984-03-28,0.00,-0.38,5.9399999999999995,12.26,10.95,0.81,68.67
1984-03-29,0.30,3.37,9.355,15.34,11.85,1.81,53.52
1984-03-30,13.49,-0.41,3.9749999999999996,8.36,5.45,3.63,76.33
1984-03-31,0.03,-0.73,1.8800000000000001,4.49,15.82,5.10,74.31
1984-04-01,0.00,-2.52,2.9000000000000004,8.32,13.07,5.02,79.71
1984-04-02,6.90,3.57,7.215,10.86,6.79,7.99,73.70
1984-04-03,19.02,1.66,4.46,7.26,5.94,4.19,85.67
1984-04-04,6.64,-0.22,1.44,3.10,5.87,3.99,91.45
1984-04-05,0.00,-2.29,1.48,5.25,9.15,2.07,92.65
1984-04-06,0.00,1.13,6.109999999999999,11.09,14.80,1.55,71.05
1984-04-07,0.00,3.78,7.93,12.08,15.19,4.15,75.79
1984-04-08,0.06,3.87,7.115,10.36,10.36,5.72,78.16
1984-04-09,1.31,2.69,4.165,5.64,6.16,3.50,91.11
1984-04-10,0.38,3.18,7.2749999999999995,11.37,13.43,3.16,73.39
1984-04-11,3.34,4.90,7.15,9.40,6.44,1.58,84.88
1984-04-12,0.95,3.89,5.82,7.75,6.33,2.43,89.80
1984-04-13,0.00,3.51,7.04,10.57,8.77,3.06,67.63
1984-04-14,0.00,0.26,7.57,14.88,20.48,0.84,62.34
1984-04-15,0.00,1.70,9.69,17.68,20.76,3.74,63.95
1984-04-16,3.73,7.09,12.834999999999999,18.58,17.64,6.29,53.25
1984-04-17,1.25,0.15,4.4,8.65,6.61,7.12,75.27
1984-04-18,0.00,0.20,4.72,9.24,21.33,5.86,52.57
1984-04-19,0.00,-1.25,4.48,10.21,22.80,2.99,42.77
1984-04-20,0.00,-2.53,5.595000000000001,13.72,21.94,0.82,46.16
1984-04-21,0.00,3.59,7.91,12.23,8.92,2.00,56.22
1984-04-22,0.00,2.12,8.99,15.86,13.53,0.40,56.59
1984-04-23,0.89,5.49,11.280000000000001,17.07,15.42,2.82,58.25
1984-04-24,0.00,3.32,6.575,9.83,15.10,3.61,64.69
1984-04-25,0.00,1.24,8.305,15.37,22.57,1.59,46.52
1984-04-26,0.21,1.94,8.345,14.75,15.80,7.62,56.40
1984-04-27,0.79,-2.95,0.9649999999999999,4.88,16.77,6.92,59.53
1984-04-28,0.03,-2.70,1.0349999999999997,4.77,12.07,1.59,68.34
1984-04-29,0.17,-3.09,3.585,10.26,18.00,4.07,54.42
1984-04-30,8.71,2.54,6.255000000000001,9.97,7.44,4.52,81.89
1984-05-01,0.24,3.79,6.734999999999999,9.68,8.29,4.97,95.47
1984-05-02,0.00,7.33,12.399999999999999,17.47,19.38,1.78,67.97
1984-05-03,0.00,9.20,12.719999999999999,16.24,9.10,1.66,76.06
1984-05-04,0.00,6.50,14.12,21.74,19.70,1.16,70.04
1984-05-05,0.00,11.19,16.915,22.64,19.78,2.88,60.61
1984-05-06,0.00,10.99,16.04,21.09,20.37,2.82,61.35
1984-05-07,16.05,3.46,9.415,15.37,8.70,1.54,90.53
1984-05-08,0.55,1.59,5.425,9.26,14.29,2.30,73.40
1984-05-09,0.00,1.41,5.995,10.58,18.49,2.84,70.55
1984-05-10,1.11,1.81,5.57,9.33,7.58,5.65,72.66
1984-05-11,1.73,2.54,4.385,6.23,7.60,4.08,88.51
1984-05-12,12.89,3.70,5.234999999999999,6.77,7.63,3.38,95.79
1984-05-13,4.30,4.80,6.8100000000000005,8.82,7.67,4.45,95.99
1984-05-14,0.00,5.93,9.125,12.32,7.97,0.78,87.14
1984-05-15,0.00,4.62,10.095,15.57,20.68,4.66,79.21
1984-05-16,0.00,9.03,13.64,18.25,20.29,8.08,68.42
1984-05-17,0.24,8.76,13.925,19.09,21.03,1.46,67.17
1984-05-18,0.00,6.44,13.275,20.11,23.83,0.44,57.63
1984-05-19,0.11,7.02,13.924999999999999,20.83,24.75,4.16,62.14
1984-05-20,4.40,8.36,14.375,20.39,22.85,3.46,64.01
1984-05-21,11.59,9.12,13.379999999999999,17.64,8.53,5.08,80.65
1984-05-22,0.01,8.07,11.985,15.90,17.50,1.58,69.14
1984-05-23,7.01,5.48,10.27,15.06,19.03,2.18,84.68
1984-05-24,0.00,7.17,10.48,13.79,19.29,4.25,71.68
1984-05-25,0.00,7.44,10.745000000000001,14.05,11.99,2.34,75.84
1984-05-26,1.42,8.50,12.965,17.43,15.73,0.80,71.51
1984-05-27,0.00,7.36,12.19,17.02,20.92,3.53,79.46
1984-05-28,0.00,9.30,11.18,13.06,8.12,2.76,84.95
1984-05-29,0.09,7.02,9.765,12.51,8.43,2.06,73.55
1984-05-30,1.27,4.88,9.865,14.85,11.50,2.51,77.98
1984-05-31,0.00,3.50,10.665,17.83,24.86,1.75,74.69
1984-06-01,0.31,7.13,13.545,19.96,23.18,0.78,71.42
1984-06-02,0.01,7.39,15.530000000000001,23.67,22.68,0.98,60.55
1984-06-03,0.00,10.81,16.965,23.12,24.84,3.65,62.49
1984-06-04,0.09,14.30,18.675,23.05,22.23,4.86,63.53
1984-06-05,0.01,10.69,14.895,19.10,10.81,3.37,73.10
1984-06-06,0.00,8.00,12.38,16.76,10.16,5.02,70.14
1984-06-07,1.45,3.61,10.365,17.12,22.75,2.48,72.23
1984-06-08,12.10,6.64,9.205,11.77,8.86,6.11,88.39
1984-06-09,3.61,7.54,10.675,13.81,9.17,4.24,81.64
1984-06-10,0.00,7.26,12.344999999999999,17.43,23.02,3.45,68.91
1984-06-11,0.00,6.34,10.545,14.75,22.53,3.82,67.45
1984-06-12,0.00,2.69,8.965,15.24,22.65,0.99,59.31
1984-06-13,0.00,1.79,10.92,20.05,23.67,2.87,67.31
1984-06-14,3.41,9.68,16.585,23.49,19.49,4.16,68.25
1984-06-15,0.00,8.80,11.38,13.96,10.64,4.02,67.51
1984-06-16,0.02,7.85,10.385,12.92,8.54,4.91,79.27
1984-06-17,2.15,5.92,11.375,16.83,9.36,1.52,79.41
1984-06-18,0.00,5.46,12.450000000000001,19.44,9.89,0.34,76.73
1984-06-19,0.00,10.18,16.07,21.96,22.85,1.43,67.79
1984-06-20,0.00,8.57,16.45,24.33,24.91,0.67,61.36
1984-06-21,2.83,10.19,18.22,26.25,19.52,1.49,67.75
